,Unnamed: 0,Time,Title,Category,Salary,Company,Company Reviews,Company Rating(out of 5),Url,Location,Description,min_experience,max_experience,short_type
931,931,30+ days ago,Data Centre Operator/ NOC Support Engineer (Fresh Grad. are welcome),Data Engineer,,STA Pacific,,,https://www.indeed.hk//rc/clk?jk=98101d06d2fc4564&fccid=c548686a84b8c2e0&vjs=3,Hong Kong,"Hong KongOur clients are actively looking for new blood to join their infrastructure teams due to project expansions & yearly staff turnover. If you are looking for stable / large scale projects / teams with friendly working environment, you might be the right person for my clients.
Responsibilities :
- Participate in data centre operations including monitor network, server, system backup & security check
- Provide technical support to end users
- Maintain accurate management reports and inventory records
- Perform daily housekeeping tasks


Requirements :
- Form 5 or above
- Knowledge in NOC tools, ticketing systems and escalation procedures
- Ability to work independently
- Fresh graduate are welcome


Applicants, please send your CV with current salary, expected salary and notice period to career3@stapacific.com . Shortlisted candidates will be contacted in 2 weeks.
Weblink: http://goo.gl/REIoSm",0.0,,DE
932,932,30+ days ago,Senior Software Engineer - Real Time Market Data and News Feeds - Hong Kong,Data Engineer,,Bloomberg,735.0,3.9,https://www.indeed.hk//rc/clk?jk=cb7caa7959df4f2b&fccid=f770da67b3b51c62&vjs=3,Hong Kong,"Hong KongReal time market data is at the core of Bloomberg's business and our team develops the software which provides it. Our feed handlers directly consume real time market data from hundreds of exchanges and financial institutions around the world and translate it into normalized streams. The data we provide is consumed by applications across the Bloomberg platform and ultimately used by clients making the decisions that drive financial markets. Performance and reliability are key features of our software. Our goal is to be the most comprehensive and reliable source of financial data in the world.
As a member of our team, you will immediately begin delivering software which has an impact on the company and our clients. You will collaborate with business units and other development teams to drive projects dealing with data across all asset classes. You will work on a variety of short and long term projects, both to address business needs and to continually improve our infrastructure. Join us to make a difference.
You'll need to have:
3+ years of software development experience
Recent hands-on experience programming in C++
Strong computer science fundamentals including data structures and algorithms
Excellent communication and collaboration skills
Fluency in English across speaking, reading, and writing
We’d love to see:
Experience developing on Unix based platforms
Experience with network protocols such as TCP, UDP and Multicast
Knowledge of market data systems
Other Resources:
Read about how our engineers keep Terminal data running smoothly around the world: http://bit.ly/RTFeeds
Check out Bloomberg Engineering -> www.bloomberg.com/engineering
Join our Hong Kong C++ Meetups group -> https://www.meetup.com/Hong-Kong-C-Interest-Group/
Read about the unique problems we’re solving -> TechAtBloomberg.com
See how Bloomberg's leading the way toward a sustainable future -> https://www.bloomberg.com/impact
If this sounds like you:
Apply if you think we're a good match. We'll get in touch to let you know what the next steps are.
Why Bloomberg:
Bloomberg is a financial technology company. Our technology drives the world’s leading financial market participants. Our strength – delivering data, news and analytics through innovative technology, quickly and accurately – is at the core of the Bloomberg Professional service, which provides real time financial information to more than 310,000 subscribers globally. Bloomberg has one of the largest private networks in the world, and we process billions and billions of data from all over the globe.
See https://www.bloomberg.com/careers/technology/engineering/ to learn more about our Engineering culture.
Bloomberg is an equal opportunities employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Bloomberg is a disability inclusive employer. Please let us know if you require any adjustments to be made for the recruitment process by emailing access2@bloomberg.net.",,,DE
933,933,30+ days ago,Senior Data Engineer,Data Engineer,,Kelly Services,,3.9,https://www.indeed.hk//rc/clk?jk=2e5eb98248394947&fccid=26a0583287ba1940&vjs=3,Hong Kong,"Hong KongPermanentKelly’s Snapshot
An exciting opportunity to work in an energetic consultancy. You will be working closely with clients to provide business intelligence solutions
Company Profile
Our client is a French based Information Technology Consultancy with a flat hierarchy business structure. You may freely express your idea, with your hard work being recognized.
Exciting new role for you
You will be responsible for the implementation of big data analytics projects, collaborate with business users and IT to ideate and introduce new data science innovations into business areas. Generate reports and present key insights to management with actionable recommendations.
Requirements
University graduate, preferably major in Computer Science, Data Science, Statistics and Mathematics,
Minimum of 5 years’ experience in IT, with mathematics/statistics/data science or Big Data Architects,
Training consultant for Banks / Retails experience is a plus,
Proficiency in using of analytical tools such as SAS, Python R, etc…
Able to work independently, self-motivated, sales driven, creative and detail-oriented,
Excellent communication and interpersonal skills in English and Chinese,
Business travel required
Rewards
You will be working at a fast path, performing, and professional team with great career progression. Attractive remuneration and package.
Action Now
Please contact John Fong via direct line +852 2281 0054 or email john_fong@kellyservices.com.hk for a confidential discussion about this role and other exciting opportunities.",5.0,5.0,DE
934,934,30+ days ago,Data Center Engineer/Supervisor/Manager,Data Engineer,,E.C.Fix Technology Ltd,,,https://www.indeed.hk//rc/clk?jk=60d86b2e93f2fbed&fccid=4e651b3003d1a88c&vjs=3,"Tsuen Wan, New Territories","Tsuen Wan, New TerritoriesJR-0363 / JR-0364/ JR-0365
Responsibilities:
Provide technical support services to customers including fault reporting, troubleshooting and site administration
Liaise & coordinate with in-country
Monitor the data center facilities and network infrastructure
Assist Engineers on system / network implementation and maintenance works
Perform monthly closing tasks as required
Perform daily backup and result check
Cable Patching, Maintaining records and drawing schematics of the center to detail what equipment is installed, Equipment Movement Records, Media Handing Records as well as Physical Security / Escorting Records
Requirements:
Diploma in Computing Studies and related discipline or above
3+ Years of experience in Data Center
Data Center related Certification is desired (CDCP / CDCDP)
Working in large scale of Data Center experiences is preferred
Hands-on experience in backup tools would be advantage
Good command in spoken and written English and Chinese
Immediate available is highly preferred
Willing to perform 7*24 shift pattern
Candidates with more experience will be considered as Data Center Supervisor or Manager",,,DE
935,935,9 days ago,Solution Consultant / Engineer (Data & End-Point Security Solutions),Data Engineer,,Macroview Telecom Limited,,,https://www.indeed.hk//rc/clk?jk=acdf8c532d8129fa&fccid=41899e1ee22d858e&vjs=3,Hong Kong,"Hong KongPermanentMacroview Telecom is a leading networking system integrator with a strong foothold in Hong Kong and China. As a Cisco Certified Gold Partner, we excel in providing total network solutions to telecom providers and enterprises based on latest information technologies for data networking and communications, IP telephony and unified communications, optical networking, video streaming and broadcast, network security and network management. We have been operating for over 20 years and now have 7 offices and technical support centers in Hong Kong, Guangzhou, Shanghai, Beijing, Dongguan, Shenzhen, and Macau. Based in Hong Kong, we have in total more than 400 staffers in Hong Kong. To cope with our continued business expansion, we are seeking the following personnel to join our team.

Duties and Responsibilities:
Technical support on Cybersecurity related solution, including Cloud, Data, Endpoint and DevOps Security Solution

Participate in presentation, demonstration and documentation

Work with sales team and technical consultant to define clients requirement, design solution, trouble-shooting and solve technical issues

Business and technical proposal write-up

Ensure work done up to specification and in good quality.

Key Requirements:
Bachelors Degree in Information Technology, Computer Science, or equivalent

Having knowledge on TCP/IP technologies, Windows Server, Desktop or Linux/UNIX is preferred

Having Knowledge in Network /Web /Email /APT / Endpoint Security is an advantage

Having basic knowledge in programming, Python, C/C++, Java is an advantage

Good interpersonal skill, problem solving skill and fast learning

Good command of written and spoken English and Chinese

Less experience or degree holders from other disciplines with enthusiasm are welcome to apply. Fresh graduates will also be considered.

We offer attractive remuneration package, medical benefits and marriage leave to the right candidate. Interested parties please send full resume with expected salary by clicking Apply Now.

All information collected will be used for recruitment purpose only.

To know more about Macroview, please visit: http://www.macroview.com

Full-time,Permanent",,0.0,DE
936,936,30+ days ago,data center operation engineer (up to 25k),Data Engineer,,Randstad,,3.7,https://www.indeed.hk//rc/clk?jk=b9f9304fcad8b6ad&fccid=f8b265243da9f9d7&vjs=3,Hong Kong,"Hong KongTemporaryabout the job.
Plan and design IT network infrastructure, system deployment and migration, and recommend improvement to management
Develop and implement document solutions for fault, performance, capacity, disaster recovery, and business continuity procedures
Provide support to stabilize, monitor and troubleshoot networking infrastructure including hardware and software
Manage IT infrastructure (Including servers, network devices, firewall facilities)
skills & experiences required.
Minimum 1 years' experience in networking, with excellent knowledge and skills to manage IT infrastructure, network, and equipment (switch, router, firewall, servers, etc)
Solid experience on LAN / WAN / WLAN
Fluent in spoken Cantonese and Mandarin
If you're interested in hearing about opportunities please feel free click apply now or contact me at +852 2232 3448/ +852 6882 3812 / Ashley.ng@randstad.com.hk by below for more information.",1.0,1.0,DE
937,937,8 days ago,Senior Data Center Engineer / Team Lead (Renewable Contract),Data Engineer,,Peoplebank,,,https://www.indeed.hk//rc/clk?jk=64291c2870cf623f&fccid=c90e910978217fed&vjs=3,"Sham Shui Po, Kowloon","Sham Shui Po, KowloonContractDuties & Responsibilities
Monitor and ensure the IT system health status and performance
Perform support/administration duty on system/networking infrastructure includes patching, monitoring, … etc
Prepare and manage technical documentation and operation manual
Provide technical assistance to the daily operation of IT Monitoring Centre
Plan and coordinate 7x24 roster for shift teams
Perform standby duty after normal office hour and carry out emergency shift duties when required
Perform ad-hoc tasks as assigned by supervisor

Qualification and Experience
Degree holder in Computer Science, Information Technology or related discipline
3+ years relevant experience in system administration or network operation centre
Solid experience in Windows server administration (such as SCCM/SCOM is preferable)
Experience in various monitoring products e.g. Splunk, Solarwinds,.. etc. is preferred
Knowledge in Switches, Routers, Firewall, MSSQL and scripting such as PowerShell scripting.
CCNA/ MCSE/ MCP/ related qualification an advantage
Exposure to cloud and virtualization technologies
Self-motivated, good interpersonal & communication skills with good sense of responsibilities
Good command of written and spoken English and Chinese
More experienced candidate with solid supervisory expeirence will be considered as Team Lead
Please send the resume by Apply Now.",,,DE
938,938,8 days ago,Data Engineer at International Consulting Firm,Data Engineer,,Hamlyn Williams,5.0,3.6,https://www.indeed.hk//pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9q-7wlKkIieoG85tHChHuoTsiynDqeZGB29JYZy43HxTdOFY8hzcjQdl875pwGMAJBvb6vDQhu5f6GIb-JElWVyDXEGEry4BqGmzdI0Vccb7qyVt2XFlIxD5cS3bHbLI_iHZEzTAv5W6onG3ZPGFErFBwUCWJKb9BS_3g8gz9l6zvnNx_kratGwvwVi5cmRGNqImCC0GINGZv-dO9AtgaBqN0RIHTvuyChJplkqOPsfNhKEdXcaqLzXtyk1rm-PxFicbu4rPOylWhMPkwGjtatPGru4olcJQF1ISIzti_HLkLhL67AqZJ8BcJBGj33rP0xr-RyF2rK3Ffs7hhLcf3CIXkw0U8GSzKOafZ3qKRB40HdWo7clNiJjURszTJxveoTWd-nDvDYNSfGI9okfWUwrMWfbZdtPSj9QDycR1-LW0Da2yzUQV-8SVn0_ABt6_u-DjxBK2CmP6bk4Bww8_zyF1Ntd_FfqbFCFM4KHbsR5tQftMPRNgL7yzkeHfpU95_s9ja6Bts9HZDcaotYxHEn6pQiX22zN-wkvBn5_kcZ5-_qIO01A-3q1mw6UHM3cGuwvlv2O7unmFtI43_f7IN9bXyxF39UU8dJa8i5hF-9KeF9uyNPOOBPHCJtS-hTuzp0MOvmSUO-Ti2cjQtyTP4igAwu1cNzi_3E3wU9ZX8zEGrwHWJi4t2KrkdhTaj0sbj_Eqvf34ZPlBOi_33xKmFoG7-XCTzl0_q-D1EK9BuNUhKmejshzNxl-fBqA1HCG93imQIYMbD0fcQqjFR6VY9Jdd1NiVg5numJSDHrYq0iCJWJIaHGXDxwLrJ3G9L0grlG1KARAH7xWh&p=0&fvj=0&vjs=3,Hong Kong,"Hong KongContract5-7 years experience as a Data Engineer preferred. Skills necessary for the role are Hadoop, mongodb, tableau, oracle and nodesql. Consulting or financial industry experience is not a must, provided technical skills are there. Need to be able to speak Chinese.

Should this be of interest, do apply and we can get in touch and share some details about the company with you and answer any questions you may have e.g. company name, package, office location etc. We look forward to speaking with you!",7.0,7.0,DE
939,939,10 days ago,Data Engineer,Data Engineer,,SilverStrand Executive Search Limited,,,https://www.indeed.hk//pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9q-7wlKkIieoG85tHChHuoQlimFe7iAsRMAPwgYS2gd0Crdd2NQg53oZNhna1J4_DW3kJyeBuCwC65Xm2gw0nQxwyb3MOZ_e_cWxu3gYSpHr94CGC-G_pGrNSZAseF65huzE9Md7dPtSFPC4rB2iBLRmINJ81TICnHApZcjDW7AyTddI41Rs5wYOMcZSE1tHlOzN5luTTVyv6JTwNK1VBgqIzMMTDGTL1oIi5Q_wPoXSS_RMoYQRcv9yngMYNQT82tP-ZC4U93nVSdWOR9-1MFoy_wHIudctUVKswZeXuHlS3245Q1_B2JKocL3x5P-ARFv9JeJjOe5Ek-5cInawDdqGvhVmq4Z2zrrY4wy1Db1h9hm7E84rJEcy-IZRA1WkyD2pKpqu1ViUhNj4NG-l9W3pR-V4gRM-3hjszy4EWKPMPofSPBDrLXD6p2nN39QHz60lAC7cbAy7yX_1h9Fu9tKf7AVkGuvAf22H1KfNCsbz1c57WbmKIyQ-jeNBTAnH8jIu2V707a8pHgXGcrSytjKj8vUCVec3mejKf43jRjgw8c8z1rlfUNT4bCEGCwESgZXrsVkqQMbQaJAhujA0ZpoBkNPca91VARHjLTd3HbuWfQ7n9dckbnPv-yrHHdIoQY2owT8IeqZCOcbqCtrgb-M4jTF2J9EykwAtPFZXMGr7wW2QZIXG6YX7xkqW0EBLrSU39Iz8LF038kKor_5UWuQ28C2gFRBMkVpswryN1vjErcCDPJ7z8r40jSbKszfkEk52zjG2JS-BfETvp8U1Sk8=&p=1&fvj=0&vjs=3,Hong Kong,"Hong KongPermanentThe role is focused on building and deploying web scrapers to crawl and extract a variety of datasets, in particular from Chinese websites. Once data scrapers and pipelines have been built, candidates will work with the investment team and data scientists to analyze and clean the data to generate investment ideas and solutions for long/short equity strategies.

Candidates should have minimum of 3 years work experience in data engineering, mining, warehousing, or analytics. Skills required include strong expertise in Python and Scrapy - advanced knowledge in BeautifulSoup, Selenium, XPath and Pandas are also considered. Additional skills include good understanding of internet protocols, database technologies and cloud technologies. Must have business fluency in Egnlish and Mandarin Chinese.

This is a great opportunity to join an expanding team which is focused on analyzing alternative data to produce defined investment strategies.",3.0,3.0,DE
940,940,14 days ago,Data Engineer (Ref: DA-DE),Data Engineer,,SOUTH CHINA MORNING POST PUBLISHERS LTD,15.0,3.6,https://www.indeed.hk//pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZziwn6oLe2SLTnk2QcbQl-tYo5W_b3pkjd2zlqU7RJbFZqmaPnYhovHyyJLYMGKhqzO6l9AptqjLrxZXXpC98MOkJNKzAGuf4Ho_2Qb7RCxPLggDE-eaPROR-LAATPHinSLvCIkRQz5rjCbIwfNKQlp90A5Sh_9GSEfByxItJXrkjl6Q8g6kO3AV7_t_frM7wUp4QPA-aKbraID_B34O3NqK4qlmrjZOYuitY7laFgvzvneJwNnaEObyJk8uQSKh4F0wrzUgsIhtLUMRS8dVV2QGluhyhWZMhZblnwAxNJNoq2S2Ed3POCoQUy1pG4-6wnl7IMOKuWHLtmSMwkwKYsk4Z6Qyj67RyrYzVG8sAgeesseCeI0UZbQzS8nmW8V4SbcsTKfR70qJj2J5Og5rNaqB28D9lRflO7XVDpVbOFvoPvkN_-dDJAjD-ggrk6DNanf9h1NaJy7erZfrpW2s5sHrijN9H0khwQT9kcw8uteCkHtvFKrqtEYM19PqpvbEw9p4Tkcd7zW_Qo2cX7aatJAH7tSHJbhQCvuxyq1NiCjACvfHeet0GtjwUH0I31tPjQw25ptUGSZmCaJWemiTfTqI30PWUGMesJWubo5cdQFa5S7LSoGBiBKY-wSjpu5q0CJNnTnVQc6woS7KVrNMoW9vhDYs1zMycVxtlp1mh38yS5K7JWs9K9UuXxYxmAOo5UfPefL91bBz4n2VMcOx9-1jDVIrOb1v1Q==&p=2&fvj=0&vjs=3,Hong Kong,"Hong KongPurpose of the position:

We are currently looking for a Data Engineer in our Data Analytics Department.


The Team:

The Data Analytics team was formed relatively recently, but has impacted the broader organization significantly. Data-driven transformation through the democratization and access of data via multiple platforms empowers our teams to make smarter decisions. Measuring the impact of those choices gives us the agility to adapt quickly when necessary. With the advent of these initiatives around data storage, centralization and automation, we've seen massive gains in efficiency, growth in our core metrics (traffic, revenue) and a rising tide of excitement, morale and engagement at the South China Morning Post.


You’ll be joining a team of mathematicians, analysts, engineers and media with prior experience across agency, advertising, magazines, technology and finance.


As we continue to build and integrate cutting-edge technology in data infrastructure, cloud services, artificial intelligence, augmented/virtual reality, and machine learning, we’re excited to see what the future has in store for the Post and for Hong Kong.


Job Responsibilities

Build ETL pipelines and develop data infrastructure for scalable data warehousing for analytics (non-production) purposes
Develop API integrations to import data from various 3rd party sources including but not limited to Facebook, Twitter, Doubleclick, AdWords (REST / SOAP)
Create data tools to help streamline and automate workflows for Data Analytics & Insights team


Job Requirements:

Degree holder in Computer Science or Engineering, minimum 5 years of experience in high data volume environments, preferably in software, internet industry
Experience with XML, JSON, Python, No-SQL and SQL environments preferred
Demonstrated experience with web architecture, scaling, debugging code, and performance analysis
Demonstrated superior performance in prior roles with increasing levels of responsibility and independence; detail oriented, demonstrated ability to handle multiple projects and solve complex problems
Collaborate with engineering and analytics teams to shape and drive tactical and strategic development of data infrastructure, reporting and analytical applications
Flexible, adaptive, quick learner - works well in a collaborative, communicative environment
Bilingual in Cantonese and English


Work location will be at Causeway Bay Office",5.0,5.0,DE
941,941,30+ days ago,"Senior Data Engineer, Machine Learning (HKD 800K - 1.2M)",Data Engineer,,Michael Page,244.0,3.4,https://www.indeed.hk//pagead/clk?mo=r&ad=-6NYlbfkN0DxVb4-aHyPHFkTsCWfPi2SlFOC5UUUBhwyGyRwVoL3RmUwNQU3nPVzd4dX8oVAIyPBaQRqowcMFFqcNg0W17wyNZirmauZWxYYZ1PwFCPbJlG5g2DVvLBaLI27eqWEXF0kJlChue5t8eBIWY5240Yn_E5w-VW6TcfIHr2K8ckFac1FXrfP1430jZUz7QsqKeWuuiDOSkvuAtueCHc1xd3Jmvi1D2MUu2HwMNRuoF-nh7RO2Xa3T7Ly0k7hB0Dde4iBxvY7KiHvGhjnKJHoP0elEYsCfA7O67UmbfVs2zLmviYekYKOVQJYAtkUkK12yOgE678ICMYiLX5pqYwzFuSXNM1a6iWjKSpN085r2EoIbuv92IGIGzogIX1PuT9tAOHpSPwaCRiyOvDHMiB4TxBOD9qo1CxtUDaJ4xv3XVudHiqrTc4h4HylGJfTZ1rFsyKgYW60gXcJuvPgcGPQKMeNZdVqGTD4vFrKJSgmqhw5240G1FfX8bUcMC3ZkDAAyWTNDo8Kv9y5z9MDuCMI_j7JtzkE1gfg8fIIzaBc2As9F8p03f_SiB0dvK3FjMEZt1ZGsyKnn5-w3BoNG6cn0Wa5z6dZmrwv0KdMSEwOTOJhkLjwTwQZ6Y2RqFuC-w7cHwaTKDxZPZPtRZu2GAtUpntFQdg5kkZaeb3lnjn_gda_0J1k27Jg0SGGsb1DoDvaXHmn-xKGzQ90VR9kPB8uDjUX&p=3&fvj=0&vjs=3,Hong Kong Island,"Hong Kong IslandPermanentFunction:IT
Specialisation:IT Development
Industry:Technology & Telecoms
Location:Hong Kong Island
Contract Type:Permanent
Consultant name:Ben Si
Consultant phone:+852 2848 9548
Job Reference:4071711",,,DE
942,942,30+ days ago,Data Engineer (Python/ Java),Data Engineer,,Kelly Services,,3.9,https://www.indeed.hk//rc/clk?jk=e14c363b1b5276a3&fccid=26a0583287ba1940&vjs=3,Hong Kong,"Hong KongOur client a Retail & Commercial Bank is looking for Data Engineer with big data solution experience for their data warehouse solution. Successful candidate will be responsible for below duties:
Responsibilities:
Responsible for Big Data model build up and development
Prepare and manage a wide variety of data sets
Participate in the entire SDLC including user requirements collection, system design, development, documentation, and testing
Develop application and scripting for big data analytics
Work closly with internal users and different stakeholders on requirements, design, and specifications
Requirements:
Degree in Computer Science or Engineering or related discipline
2 years hand-on experience on Python/ Java programming
Proficient in Java/Python with solid experience in big data solution
Familiar with open tech stacks like Hadoop, spark, hive, presto
Experienced in working on enterprise big data project is a plus",2.0,2.0,DE
943,943,28 days ago,Lead Data Engineer (MNC Fintech -$50k),Data Engineer,,KOS International Limited,,,https://www.indeed.hk//rc/clk?jk=b03a66f1e4756e10&fccid=aa207b9300cdbd0f&vjs=3,"Sai Ying Pun, Hong Kong Island","Sai Ying Pun, Hong Kong IslandPermanentJob Description
About our Client:

Our client is a leading global company pioneering in cutting-edge Fintech technology and Blockchain. Aiming to leverage on innovative technologies and provide quality personal experience for their customers, they are seeking for a Data Engineer to build platforms and improving data pipelines with their Data Engineering team.

About the Role:

Reporting to the Data Team Manager, you will design appropriate Data and Machine Learning models/systems and experiments to solve business challenges. You will manage projects with Engineers in terms of client / stakeholder expectations, deliverable timeline and feature requests. Through scaling Data Engineering best practice across the company, you will coach developers to continuously elevate their engineering skills and to deliver innovative and high-quality solutions. You will also lead by example, evangelize the agile culture and be an advocate of new technology and development techniques.

Requirements:
Bachelor's degree in Computer Science, Data Science, Mathematics, Statistics or other related disciplines;
Minimum 3 years of experience with strong technical acumen for detailed design and development, as well as real world software development;
Solid experience with data engineering solutions (i.e. Data warehousing, ETL), using SQL to extract and manipulate data, or with other programming or scripting languages (i.e. R, Python, C++);
Experience with Machine Learning solutions (i.e. Tensorflow, Torch), Airflow, Spark;
Hands-on in building distributed / cloud scalable, real time and high-performance data lake solutions (AWS);
Solid foundation in data structures, algorithms and architecture patterns, with the understanding of statistical modelling and quantitative analysis techniques;
Ability to learn new programming languages, technologies and frameworks, and to quickly complete a large volume of high-quality work in collaboration with multiple internal stakeholders;
Experience working under agile principles and Scrum development process.
Strong interpersonal and communication skills, able to manage stakeholders and work with various departments/ teams in a fast-paced and result-oriented environment;
Excellent problem-solving, project management and analytical skills, with a committed & positive work attitude;
Proficiency in both written and spoken in English and Mandarin.",3.0,3.0,DE
944,944,1 day ago,"senior el engineer, data centre project, no ot, up to 50k/mth",Data Engineer,,Randstad,,3.7,https://www.indeed.hk//rc/clk?jk=72b1c202bafa7992&fccid=f8b265243da9f9d7&vjs=3,"Tseung Kwan O, New Territories","Tseung Kwan O, New TerritoriesPermanentBenefits
Offer up to 50k per month
5 days work
Work life balance company with NO OT
Provide 19 days annual leave
Attractive year-end bonus
About the role
As a Senior Electrical Engineer, you will be working with the E&M team in the new build data centre projects. You will be responsible for building services design, tender preparation, project administration and site inspection and attend meetings for building development, infrastructure and/or mission-critical projects. You will be act as a client repersentative to help the client monitor the project progress.
What you will need
8-10 years experience in E&M consultant or DATA center
Degree in Electrical Engineering, Building Services Engineering or equivalent disciplines
Good knowledge of EL system operation principles
Charter Engineer (CIBSE/ IME) or REW A0/B0/ C0 would be an advantage
Self-driven and self-motivated worker and a good team player
Good communication skill, people skill and understanding of the technical challenges regarding obstacles
Fluent in English, Cantonese and Mandarin
Interested parties please apply the job by clicking the appropriate link with your updated resume and salary details to monnie.tam@randstad.com.hk or contact Monnie Tam by +852 2232 3412 We regret only shortlisted candidates will be contacted.",0.0,0.0,DE
945,945,6 days ago,Software Developer/ DevOps Engineer (JAVA/ Big Data)- 60-80k,Data Engineer,,Ambition,,,https://www.indeed.hk//rc/clk?jk=f821353006d9efa1&fccid=c9cd3dc1c74035d6&vjs=3,Hong Kong,"Hong KongPermanentContract Type: Permanent

Specialisation: Technology

Salary: Negotiable

REF: BBBH213905_1562140803

Alexandra Leung
Software Developer/ DevOps Engineer (JAVA/ Big Data)- 60-80k
Location: Hong Kong, Hong Kong

Contract Type: Permanent

Specialisation: Technology

Salary: Negotiable

REF: BBBH213905_1562140803

Alexandra Leung
Email Alexandra View Alexandra's other roles
Responsibilities:
This role is a new position, to work as a Developer supporting Finance Projects. Individuals to be either in Hong Kong or Singapore.
Requirements:
Hands on experience in Java EE development
Hands-on experience in one or more of Java technologies (JBoss, Glassfish, Spring, Hibernate, etc)
Experience in Big Data related technologies
Proficient understanding of distributed computing principles
Management of Hadoop cluster, with all included services
Experience in Hadoop, MapReduce, HDFS
Experience in building stream-processing systems, using solutions such as Storm or Spark-Streaming
Experience in Spark
Experience in integration of data from multiple data sources
Experience in NoSQL databases, such as Cassandra, MongoDB, Neo4J, ElasticSearch
Experiences in various messaging systems, such as Kafka or RabbitMQ
Experience in Big Data ML toolkits, such as Mahout, SparkML, or H2O
Good knowledge of Big Data querying tools, such as Pig, Hive, and Impala
Good Knowledge of various ETL techniques and frameworks, such as Flume
Experiences in UI development with javascript frameworks (e.g. angularjs, vue, react, ember.js, etc)
Hands on experiences in developing and supporting applications with relational databases (e.g. mysql, postgresql)
Prior experience with SCRUM/Agile methodologies with enterprise-level application development projects is preferred
Candidate with the following skillset will be a plus
Experiences in .NET technology
Experiences in DevOps and Linux system administrating and troubleshooting
Experiences in Build automation and Continuous Integration (e.g. gitlab/stash + Maven + bamboo/Jenkins + nexus)
Experiences in VM provisioning, automation and configuration management with tools like Ansible/Chef
Experiences in any of the following open source packages (camunda, messos, messagepack, redis, ZMQ, logstash)
Contact Ms. Alexandra Leung at (852) 3103 4312 or APPLY NOW by clicking the button below

Data provided is for recruitment purposes only.",,,DE
946,946,20 days ago,Data Engineer,Data Engineer,,CLAREMONT CONSULTING APAC LIMITED,,,https://www.indeed.hk//pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZziwn6oLe2SLTnk2QcbQl-vdiEHxtPaOFSl0r82YMz-Bosl5EF0CJsolyGaYl4Pr9XaHve2Nf-YzzgE18CbwAud8VY5_Or_ssc_pV14_KLNCWvX3LUlbQ976UDIOPR_Bve2g9ire4YlD0TMd2ZuEyeJLW-4Pp3IUakxpeRUB8fOS2YMZbWeR_hwhfGyA2P92rVhJkeTp0NIDKnCar-EUxL48YhbEDpKwh9AaVRbI7TRUCGdnlh74lWdwDzlM6IOdDrDS2GIIWkhHAdDNJMDiyct7gS3MycVvTxXM10q6t0sE8cevJD5kz6YIwBqUifyyuQJ9d04eTnHr9M4JRktX6eNN-IeGmS7ZJzuTaNTma77BBTjw1CYbWC4uVlQ06VGLvmZSHSvFJE1UaEeKREk5Dg23ghe7LyeksBog5_en2MkdANWTuzAZFxlAfsXvCE1ONp0zvb8AGZeovbWH61J4vlU0IGzm3QcjnL4_n0W7R9w1S6XtQFI3MIWzp1I22eCkoNnIKKevfiX7iUGfae2dlZNMlFsd4nXCTezZM7nVMs__YePQU1q3TBQQSXzfNEw9Ob9XqHKfrQRsEDRvhmHKEA9BYgsrDAls2D63zAyRdvgZnetpSdXcBrSQicRzkkzyyC7hOyXh1pv0gI3ij8OaGoztV229rD1vRCK-3m8RkVNXTRWc-H0d5TrTMU10nN88MTz71VaO44_D_DzZpbeI3Go=&p=8&fvj=0&vjs=3,Hong Kong,"Hong KongClaremont Consulting APAC Limited was established in 2002 and offers a range of related services across the globe. Claremont is well placed to help our clients and partners drive their business forward. Whether our client is a large multinational headquartered in Asia, or an SME just starting out in the region, Claremont is well respected and has a strong reputation in the market place for delivering cost effective results, time after time.
Claremont is also part of one of Europe’s fastest growing recruitment agencies with a network of new offices being launched across Asia Pacific serving many large blue chip clients within the Telecommunications, IT Vendor and Banking sectors throughout the region. The Claremont group was also awarded with the honor of being the 22nd fastest-growing recruitment company in Recruiter Magazine’s 'Fast 50' for 2009.
Data Engineer/Scientist (500K p.a.)
The role:
design and develop data models
manipulate, clean, validate, and test various datasets from business partners
partner with Data Analyst to streamline and automate data processing and analysis process
collaborate with Data Analyst to build efficient data pipelines and analytics infrastructure
research and experiment new, state-of-the-art tools and processes for managing, processing, analysing data
perform other analytical and administrative duties as needed
Requirements:
have a bachelor degree in Computer Science, Data Science, Mathematics, or Statistics or related degree
have min 2 years’ experiences in data engineering roles, with Python and SQL
be detail oriented, self-motivated and team player
be fluent in English, Chinese (preferred both Mandarin and Cantonese)
have strong Excel skills, familiar with ETL and data warehousing
understanding in data structures and schema design
Please submit your CV in WORD format if you are interested. Only shortlisted candidates will be invited to the interviews.",2.0,2.0,DE
